bike_number,accumulated_hours_past,total_trips_past,bike_model
17176,57.09501138888889,154.0,CLASSIC
17178,67.69280555555555,174.0,CLASSIC
17183,37.63964472222222,151.0,CLASSIC
17195,48.55755444444445,167.0,CLASSIC
17200,51.26769611111111,191.0,CLASSIC
17208,30.78369944444444,113.0,CLASSIC
17210,29.78422972222223,116.0,CLASSIC
17218,34.55323194444445,127.0,CLASSIC
17221,33.15000944444444,123.0,CLASSIC
17223,70.38012694444444,256.0,CLASSIC
17245,24.72607361111111,112.0,CLASSIC
17266,45.44216138888888,160.0,CLASSIC
17305,77.88697305555556,236.0,CLASSIC
17309,42.872758055555565,156.0,CLASSIC
17317,44.34176583333333,194.0,CLASSIC
17318,55.27227083333333,212.0,CLASSIC
17335,52.196683333333326,209.0,CLASSIC
17336,34.962579166666664,130.0,CLASSIC
17337,13.493624166666669,55.0,CLASSIC
17343,41.95128611111112,172.0,CLASSIC
17348,75.28631388888888,194.0,CLASSIC
17377,17.884692777777776,67.0,CLASSIC
17390,63.17689,233.0,CLASSIC
17392,45.88348472222222,149.0,CLASSIC
17393,41.38941583333333,189.0,CLASSIC
17407,57.78825916666666,212.0,CLASSIC
17412,80.50226305555555,231.0,CLASSIC
17433,29.18502527777778,129.0,CLASSIC
17444,51.20969888888889,201.0,CLASSIC
17447,48.11137333333333,197.0,CLASSIC
17450,6.428623611111111,26.0,CLASSIC
17455,19.73378138888889,76.0,CLASSIC
17465,29.3079775,121.0,CLASSIC
17474,50.92639333333333,192.0,CLASSIC
17482,30.26846833333333,111.0,CLASSIC
17485,62.094855555555554,222.0,CLASSIC
17486,81.30115638888891,167.0,CLASSIC
17488,25.95843027777778,86.0,CLASSIC
17490,27.55681638888889,107.0,CLASSIC
17502,65.66890777777779,232.0,CLASSIC
17504,33.770428333333335,130.0,CLASSIC
17505,37.52976638888889,116.0,CLASSIC
17515,57.72922277777777,196.0,CLASSIC
17522,3.951946388888889,16.0,CLASSIC
17527,44.604817777777775,121.0,CLASSIC
17575,47.99824166666667,152.0,CLASSIC
17580,25.792255,92.0,CLASSIC
17590,30.935097500000005,155.0,CLASSIC
17601,53.01124527777779,137.0,CLASSIC
17605,24.851643611111115,84.0,CLASSIC
17615,1.966903055555556,8.0,CLASSIC
17617,58.19543416666667,100.0,CLASSIC
17626,48.19174,216.0,CLASSIC
17635,55.31662055555555,213.0,CLASSIC
17644,21.2433475,92.0,CLASSIC
17653,35.561075555555554,143.0,CLASSIC
17656,40.0745375,156.0,CLASSIC
17663,22.53182361111111,115.0,CLASSIC
17664,49.5723513888889,164.0,CLASSIC
17681,44.86415055555556,125.0,CLASSIC
17687,52.14431666666667,170.0,CLASSIC
17695,33.98033777777778,129.0,CLASSIC
17698,75.0166977777778,259.0,CLASSIC
17707,17.880535833333333,67.0,CLASSIC
17711,57.25700361111112,224.0,CLASSIC
17718,45.83152027777777,169.0,CLASSIC
17719,24.108556111111117,99.0,CLASSIC
17723,30.777461666666664,97.0,CLASSIC
17728,43.294467222222224,116.0,CLASSIC
17733,46.4750186111111,163.0,CLASSIC
17742,48.436241388888895,181.0,CLASSIC
17794,63.8446125,232.0,CLASSIC
17799,51.26744166666666,186.0,CLASSIC
17813,24.436174444444443,114.0,CLASSIC
17815,45.08957083333333,175.0,CLASSIC
17830,37.602317500000005,137.0,CLASSIC
17833,84.78187527777779,234.0,CLASSIC
17834,48.24493916666666,168.0,CLASSIC
17835,47.613105833333336,202.0,CLASSIC
17836,46.75842416666665,167.0,CLASSIC
17843,45.01374472222222,169.0,CLASSIC
17876,15.584050555555557,49.0,CLASSIC
17903,24.28158138888889,91.0,CLASSIC
17905,20.655063611111107,84.0,CLASSIC
17912,59.02259805555556,113.0,CLASSIC
17917,1.2052072222222223,6.0,CLASSIC
17921,44.28138027777778,145.0,CLASSIC
17931,47.91660944444445,176.0,CLASSIC
17950,43.74887694444444,171.0,CLASSIC
17978,37.92815083333333,141.0,CLASSIC
18014,70.08989416666665,257.0,CLASSIC
18026,53.17336,173.0,CLASSIC
18030,31.91377888888889,103.0,CLASSIC
18034,29.564491944444445,65.0,CLASSIC
18040,42.453288888888885,160.0,CLASSIC
18062,17.671780833333333,70.0,CLASSIC
18066,36.86268833333334,141.0,CLASSIC
18075,57.435673055555554,170.0,CLASSIC
18082,55.24433944444445,195.0,CLASSIC
18088,49.649014166666674,189.0,CLASSIC
18120,14.794250277777778,69.0,CLASSIC
18154,4.942405,16.0,CLASSIC
18169,25.087360277777776,112.0,CLASSIC
18188,13.956871111111113,48.0,CLASSIC
18193,29.47248277777777,109.0,CLASSIC
18202,77.20791833333334,233.0,CLASSIC
18228,39.95947277777778,188.0,CLASSIC
18238,38.90992611111111,111.0,CLASSIC
18243,9.440518611111113,39.0,CLASSIC
18263,54.067280833333335,173.0,CLASSIC
18266,17.965591944444448,90.0,CLASSIC
18267,73.119675,67.0,CLASSIC
18281,60.407857500000006,235.0,CLASSIC
18289,48.582095555555554,181.0,CLASSIC
18296,39.428250277777785,38.0,CLASSIC
18302,42.32306222222222,178.0,CLASSIC
18307,47.25655027777778,149.0,CLASSIC
18312,69.13966472222222,203.0,CLASSIC
18330,18.21479888888889,79.0,CLASSIC
18331,42.7393025,138.0,CLASSIC
18333,70.67237055555556,174.0,CLASSIC
18336,36.190845277777775,152.0,CLASSIC
18349,54.57938305555556,202.0,CLASSIC
18350,60.33524166666667,234.0,CLASSIC
18368,55.72496305555556,179.0,CLASSIC
18376,53.14713,202.0,CLASSIC
18394,16.388319722222224,34.0,CLASSIC
18395,40.89484916666667,122.0,CLASSIC
18396,34.439373888888895,128.0,CLASSIC
19003,41.953697777777776,127.0,CLASSIC
19005,52.69457111111112,187.0,CLASSIC
19011,15.1179075,58.0,CLASSIC
19018,56.36405388888889,192.0,CLASSIC
19037,63.85556861111112,218.0,CLASSIC
19040,12.458401388888891,51.0,CLASSIC
19069,23.4055725,61.0,CLASSIC
19071,45.09444305555556,162.0,CLASSIC
19087,27.51513027777778,85.0,CLASSIC
19090,14.421775277777778,54.0,CLASSIC
19111,96.38253888888887,285.0,CLASSIC
19138,58.51612194444444,216.0,CLASSIC
19143,39.09821972222223,132.0,CLASSIC
19146,63.31569,212.0,CLASSIC
19154,39.206786666666666,157.0,CLASSIC
19161,49.16240555555556,185.0,CLASSIC
19162,54.875256666666665,246.0,CLASSIC
19170,46.799414722222224,219.0,CLASSIC
19211,9.94103527777778,41.0,CLASSIC
19226,68.07184194444444,231.0,CLASSIC
19230,62.40388583333334,227.0,CLASSIC
19250,25.04784305555556,96.0,CLASSIC
19257,42.77963888888889,164.0,CLASSIC
19260,1.0864425,8.0,CLASSIC
19263,15.461050277777778,76.0,CLASSIC
19270,61.68225805555555,221.0,CLASSIC
19285,62.41981777777777,215.0,CLASSIC
19286,32.90236666666667,123.0,CLASSIC
19288,29.713239722222223,105.0,CLASSIC
19307,38.49829888888889,155.0,CLASSIC
19320,37.36707805555555,111.0,CLASSIC
19325,39.939259166666666,137.0,CLASSIC
19330,49.00683388888889,193.0,CLASSIC
19359,19.54723694444445,59.0,CLASSIC
19364,23.738663611111107,106.0,CLASSIC
19373,57.30400194444445,225.0,CLASSIC
19381,43.465543888888895,161.0,CLASSIC
19383,14.956929166666663,64.0,CLASSIC
19389,38.89126666666667,166.0,CLASSIC
19395,38.443084722222224,119.0,CLASSIC
19401,52.137254166666665,190.0,CLASSIC
19408,31.340522777777775,138.0,CLASSIC
19417,36.76083694444445,150.0,CLASSIC
19419,18.34570833333333,82.0,CLASSIC
19434,27.53052555555556,92.0,CLASSIC
19465,48.71874111111112,193.0,CLASSIC
19472,10.238793611111111,52.0,CLASSIC
19478,70.87023972222222,197.0,CLASSIC
19487,17.187933055555558,65.0,CLASSIC
19502,54.13842805555556,200.0,CLASSIC
19509,39.12506305555555,147.0,CLASSIC
19514,27.91703944444444,87.0,CLASSIC
19516,44.73666055555556,197.0,CLASSIC
19525,12.026276944444444,73.0,CLASSIC
19532,40.67706027777778,103.0,CLASSIC
19541,14.988106666666669,42.0,CLASSIC
19544,49.88315138888889,156.0,CLASSIC
19553,21.273263611111112,82.0,CLASSIC
19569,44.99656361111112,169.0,CLASSIC
19574,38.07984916666668,151.0,CLASSIC
19576,53.4186325,152.0,CLASSIC
19592,43.65226583333333,82.0,CLASSIC
19599,46.02496861111111,175.0,CLASSIC
19600,44.07495027777778,189.0,CLASSIC
19607,42.14097972222222,129.0,CLASSIC
19608,29.28124777777778,81.0,CLASSIC
19609,51.43959722222223,177.0,CLASSIC
19633,24.516218611111118,90.0,CLASSIC
19634,20.94339027777778,91.0,CLASSIC
19643,35.34284833333333,140.0,CLASSIC
19648,38.20624194444444,142.0,CLASSIC
19658,40.1621425,160.0,CLASSIC
19661,15.277171944444444,58.0,CLASSIC
19674,67.78560694444444,157.0,CLASSIC
19675,45.566832222222224,162.0,CLASSIC
19676,59.5227861111111,206.0,CLASSIC
19678,29.14327611111111,106.0,CLASSIC
19695,46.82747055555556,141.0,CLASSIC
19699,39.40088833333334,96.0,CLASSIC
19705,59.36752472222223,208.0,CLASSIC
19720,41.00571416666667,149.0,CLASSIC
19722,55.1176825,194.0,CLASSIC
19723,54.62562833333333,92.0,CLASSIC
19733,14.566784444444444,60.0,CLASSIC
19740,37.759881666666665,151.0,CLASSIC
19766,27.73886444444444,117.0,CLASSIC
19773,57.14517027777778,211.0,CLASSIC
19790,47.23665472222222,172.0,CLASSIC
19823,25.70883055555556,106.0,CLASSIC
19826,11.208461388888889,43.0,CLASSIC
19831,54.647620277777776,206.0,CLASSIC
19838,35.88011861111111,119.0,CLASSIC
19844,46.42855194444445,195.0,CLASSIC
19852,102.97157444444444,167.0,CLASSIC
19855,74.96335972222221,263.0,CLASSIC
19876,33.72218416666667,121.0,CLASSIC
19877,69.71887527777778,236.0,CLASSIC
19879,43.81908472222223,167.0,CLASSIC
19891,42.17427666666667,173.0,CLASSIC
19912,50.24784416666667,208.0,CLASSIC
19920,72.70455111111112,269.0,CLASSIC
19923,20.88750138888889,80.0,CLASSIC
19931,32.12079111111111,118.0,CLASSIC
19953,27.959520277777777,103.0,CLASSIC
19955,47.235327777777776,192.0,CLASSIC
19958,54.53212361111112,204.0,CLASSIC
19959,33.45309,133.0,CLASSIC
19968,71.20624249999999,231.0,CLASSIC
19973,42.79258833333333,133.0,CLASSIC
19978,29.758290833333337,128.0,CLASSIC
19984,40.53906972222222,126.0,CLASSIC
20020,57.66177694444445,237.0,CLASSIC
20023,49.26897055555556,185.0,CLASSIC
20028,11.01290222222222,52.0,CLASSIC
20031,46.566227222222224,173.0,CLASSIC
20033,50.4645413888889,205.0,CLASSIC
20037,24.83792194444445,102.0,CLASSIC
20038,34.63227722222222,130.0,CLASSIC
20039,55.02157638888889,229.0,CLASSIC
20049,25.49966611111111,104.0,CLASSIC
20050,14.755518888888888,45.0,CLASSIC
20055,99.2633763888889,336.0,CLASSIC
20056,37.8622975,143.0,CLASSIC
20057,31.14053277777778,68.0,CLASSIC
20060,47.78156222222222,168.0,CLASSIC
20063,13.966259444444445,71.0,CLASSIC
20065,85.88395083333334,222.0,CLASSIC
20073,41.351110000000006,180.0,CLASSIC
20074,36.97855888888889,174.0,CLASSIC
20075,58.81123555555556,227.0,CLASSIC
20077,66.33034500000001,131.0,CLASSIC
20081,63.78436361111111,258.0,CLASSIC
20083,48.98985111111112,153.0,CLASSIC
20085,26.132069166666664,115.0,CLASSIC
20088,62.50047166666667,193.0,CLASSIC
20090,56.041870277777775,234.0,CLASSIC
20091,44.069240833333325,193.0,CLASSIC
20093,83.62986749999999,322.0,CLASSIC
20095,29.266296666666666,111.0,CLASSIC
20097,47.04153055555555,168.0,CLASSIC
20098,44.24402555555556,165.0,CLASSIC
20099,16.582631666666668,59.0,CLASSIC
20101,9.55494638888889,44.0,CLASSIC
20102,63.63469583333335,198.0,CLASSIC
20109,52.38988611111112,208.0,CLASSIC
20113,26.1494025,116.0,CLASSIC
20115,54.36436666666667,199.0,CLASSIC
20116,67.23216555555555,123.0,CLASSIC
20118,30.744898611111108,114.0,CLASSIC
20121,142.70692055555554,214.0,CLASSIC
20122,85.70833444444443,278.0,CLASSIC
20124,43.92688527777778,205.0,CLASSIC
20126,58.26264277777777,207.0,CLASSIC
20127,58.34579805555556,199.0,CLASSIC
20130,31.456869444444443,100.0,CLASSIC
20131,47.93450555555555,215.0,CLASSIC
20141,22.83907527777778,86.0,CLASSIC
20146,19.534818055555554,72.0,CLASSIC
20147,6.379901388888889,16.0,CLASSIC
20159,36.44591305555556,114.0,CLASSIC
20160,17.34932,70.0,CLASSIC
20161,38.970511944444446,172.0,CLASSIC
20169,37.595045,171.0,CLASSIC
20172,63.64026222222222,235.0,CLASSIC
20173,9.908504444444445,44.0,CLASSIC
20178,22.051415833333333,109.0,CLASSIC
20179,27.82368916666667,132.0,CLASSIC
20182,49.801453333333335,182.0,CLASSIC
20184,22.839180555555554,109.0,CLASSIC
20185,47.82981333333333,180.0,CLASSIC
20187,25.752226944444445,103.0,CLASSIC
20190,60.1280625,203.0,CLASSIC
20195,56.79116833333333,161.0,CLASSIC
20196,18.41197333333333,73.0,CLASSIC
20198,58.034158888888896,161.0,CLASSIC
20200,24.024126666666668,95.0,CLASSIC
20201,61.43894666666667,201.0,CLASSIC
20202,106.16372444444444,270.0,CLASSIC
20203,74.28511166666667,262.0,CLASSIC
20204,32.20319722222222,123.0,CLASSIC
20205,24.90187,108.0,CLASSIC
20208,66.00077277777778,179.0,CLASSIC
20209,66.5430925,265.0,CLASSIC
20210,23.51777444444445,94.0,CLASSIC
20213,55.27543555555555,237.0,CLASSIC
20220,17.44209361111111,60.0,CLASSIC
20221,25.92064611111111,101.0,CLASSIC
20222,52.37251138888888,208.0,CLASSIC
20224,55.30134722222222,191.0,CLASSIC
20225,66.2036188888889,248.0,CLASSIC
20229,29.26798083333333,110.0,CLASSIC
20230,31.362984722222222,94.0,CLASSIC
20232,34.92098277777778,124.0,CLASSIC
20234,48.59218944444445,183.0,CLASSIC
20235,0.6329533333333333,2.0,CLASSIC
20240,21.279882222222223,77.0,CLASSIC
20241,38.217535833333336,149.0,CLASSIC
20242,59.48807888888889,217.0,CLASSIC
20243,37.62743972222222,170.0,CLASSIC
20245,46.09318999999999,169.0,CLASSIC
20246,33.850989444444444,111.0,CLASSIC
20251,71.2193725,235.0,CLASSIC
20254,3.7265197222222217,30.0,CLASSIC
20255,13.621146111111113,61.0,CLASSIC
20258,41.91949694444445,170.0,CLASSIC
20261,24.095502777777774,83.0,CLASSIC
20265,82.11932277777777,179.0,CLASSIC
20267,77.48151972222222,203.0,CLASSIC
20271,64.28253083333333,255.0,CLASSIC
20274,34.22523,131.0,CLASSIC
20275,41.33056444444445,140.0,CLASSIC
20277,43.63661361111112,127.0,CLASSIC
20279,36.31464944444444,124.0,CLASSIC
20281,20.09652944444445,75.0,CLASSIC
20283,45.31331083333334,159.0,CLASSIC
20284,60.26811166666668,204.0,CLASSIC
20289,48.074685555555554,177.0,CLASSIC
20291,28.27280916666667,84.0,CLASSIC
20296,25.170955,85.0,CLASSIC
20297,62.02366138888888,166.0,CLASSIC
20298,55.03216138888889,220.0,CLASSIC
20301,38.78736222222222,171.0,CLASSIC
20307,52.12840166666666,148.0,CLASSIC
20311,35.74926472222222,136.0,CLASSIC
20320,51.87693694444445,167.0,CLASSIC
20323,49.23284694444445,186.0,CLASSIC
20324,15.108383333333334,50.0,CLASSIC
20325,50.13961055555556,173.0,CLASSIC
20326,20.291113333333332,75.0,CLASSIC
20330,21.245454444444444,66.0,CLASSIC
20332,43.526860000000006,118.0,CLASSIC
20335,32.32346055555556,130.0,CLASSIC
20337,60.35511416666667,227.0,CLASSIC
20340,23.151251388888888,85.0,CLASSIC
20341,36.81650666666667,120.0,CLASSIC
20342,89.39295777777777,151.0,CLASSIC
20344,38.880474444444445,156.0,CLASSIC
20345,47.70311944444445,197.0,CLASSIC
20349,31.215601666666664,129.0,CLASSIC
20351,59.74716138888888,220.0,CLASSIC
20355,81.09554527777779,149.0,CLASSIC
20358,58.84040305555556,233.0,CLASSIC
20360,33.48002694444445,127.0,CLASSIC
20361,30.62096805555555,124.0,CLASSIC
20362,55.72724749999999,163.0,CLASSIC
20363,30.18746277777777,112.0,CLASSIC
20365,62.66772722222223,217.0,CLASSIC
20366,43.5127425,165.0,CLASSIC
20369,55.99232638888888,213.0,CLASSIC
20371,31.726262777777784,127.0,CLASSIC
20372,39.00981166666666,157.0,CLASSIC
20373,29.795007777777776,123.0,CLASSIC
20374,58.75692055555556,195.0,CLASSIC
20377,58.1780425,178.0,CLASSIC
20378,77.011505,296.0,CLASSIC
20379,22.68153138888889,74.0,CLASSIC
20381,35.595304722222224,181.0,CLASSIC
20383,43.112786666666665,164.0,CLASSIC
20384,21.70987888888889,123.0,CLASSIC
20387,54.08395916666667,242.0,CLASSIC
20388,47.910537222222224,181.0,CLASSIC
20390,75.85752888888891,208.0,CLASSIC
20391,42.01059861111111,142.0,CLASSIC
20396,21.26933944444444,79.0,CLASSIC
20404,39.6663375,135.0,CLASSIC
20406,45.76389472222222,197.0,CLASSIC
20408,68.40257027777778,151.0,CLASSIC
20412,59.48923305555556,207.0,CLASSIC
20413,45.76694222222222,163.0,CLASSIC
20415,53.48350722222222,171.0,CLASSIC
20417,34.65051111111111,100.0,CLASSIC
20419,63.724138333333336,215.0,CLASSIC
20421,28.474347222222228,124.0,CLASSIC
20422,18.493305,71.0,CLASSIC
20423,21.59720138888889,92.0,CLASSIC
20424,19.0367025,91.0,CLASSIC
20428,57.21264888888889,205.0,CLASSIC
20429,54.33172888888889,187.0,CLASSIC
20431,62.19030138888888,213.0,CLASSIC
20435,33.149854999999995,146.0,CLASSIC
20436,43.97613027777778,161.0,CLASSIC
20437,45.06545805555555,196.0,CLASSIC
20438,13.907843055555556,54.0,CLASSIC
20439,17.591484444444443,74.0,CLASSIC
20454,49.19518444444445,178.0,CLASSIC
20455,29.215553611111115,121.0,CLASSIC
20456,52.40922888888889,179.0,CLASSIC
20458,33.712632222222226,118.0,CLASSIC
20460,28.18977138888889,105.0,CLASSIC
20461,33.84704166666666,108.0,CLASSIC
20468,60.539183888888886,224.0,CLASSIC
20469,34.089443611111115,108.0,CLASSIC
20471,23.703583611111117,92.0,CLASSIC
20472,52.844698055555554,221.0,CLASSIC
20473,34.361515,113.0,CLASSIC
20476,51.760978888888886,187.0,CLASSIC
20481,35.31584527777778,136.0,CLASSIC
20484,19.475691666666663,85.0,CLASSIC
20488,45.79731722222222,189.0,CLASSIC
20489,20.84921472222222,72.0,CLASSIC
20493,9.2975025,25.0,CLASSIC
20497,31.814043333333327,126.0,CLASSIC
20498,60.11955000000002,169.0,CLASSIC
20501,14.410298611111113,70.0,CLASSIC
20503,35.39107583333333,119.0,CLASSIC
20504,45.91127,116.0,CLASSIC
20505,36.28668166666667,101.0,CLASSIC
20506,17.640074722222224,73.0,CLASSIC
20508,66.46051333333334,211.0,CLASSIC
20511,42.8910513888889,174.0,CLASSIC
20512,31.098466666666667,129.0,CLASSIC
20513,9.352525555555555,28.0,CLASSIC
20516,38.165109166666674,144.0,CLASSIC
20517,11.764488333333334,43.0,CLASSIC
20519,34.32279277777778,135.0,CLASSIC
20520,79.98890250000001,173.0,CLASSIC
20526,22.30324138888889,73.0,CLASSIC
20529,18.321950277777773,65.0,CLASSIC
20531,24.47278388888889,122.0,CLASSIC
20535,18.280470277777777,73.0,CLASSIC
20538,34.56226888888889,121.0,CLASSIC
20541,58.35945083333333,213.0,CLASSIC
20544,14.28922277777778,52.0,CLASSIC
20546,21.75603833333333,82.0,CLASSIC
20548,22.8719625,82.0,CLASSIC
20549,58.14161388888889,228.0,CLASSIC
20550,16.95335638888889,68.0,CLASSIC
20552,65.12917361111111,217.0,CLASSIC
20554,45.109660833333336,147.0,CLASSIC
20563,59.03602027777778,245.0,CLASSIC
20570,63.61141944444444,182.0,CLASSIC
20574,42.160224444444445,154.0,CLASSIC
20580,50.38538972222223,168.0,CLASSIC
20583,56.67567138888889,180.0,CLASSIC
20584,43.59825083333333,154.0,CLASSIC
20586,35.73978694444445,143.0,CLASSIC
20589,31.417121388888887,127.0,CLASSIC
20591,50.482957500000005,183.0,CLASSIC
20593,57.4325125,205.0,CLASSIC
20594,52.9854775,205.0,CLASSIC
20596,52.50940111111111,192.0,CLASSIC
20598,23.043189444444444,94.0,CLASSIC
20619,10.795776111111111,24.0,CLASSIC
20623,72.03228055555556,228.0,CLASSIC
20625,24.60506583333333,101.0,CLASSIC
20626,41.502967777777776,143.0,CLASSIC
20629,26.365231666666663,88.0,CLASSIC
20632,12.129419166666665,31.0,CLASSIC
20633,73.13605777777778,252.0,CLASSIC
20636,36.22111194444445,149.0,CLASSIC
20637,40.20081694444445,127.0,CLASSIC
20647,53.63839083333334,139.0,CLASSIC
20650,61.64229944444443,280.0,CLASSIC
20651,12.329876111111112,53.0,CLASSIC
20654,51.524096666666665,172.0,CLASSIC
20655,4.101961666666666,18.0,CLASSIC
20658,40.52264083333333,132.0,CLASSIC
20660,29.656295,117.0,CLASSIC
20663,54.18884222222222,189.0,CLASSIC
20665,38.57256055555556,133.0,CLASSIC
20666,53.87964277777778,208.0,CLASSIC
20667,60.12950222222221,237.0,CLASSIC
20672,41.58666805555555,157.0,CLASSIC
20674,39.60971361111111,178.0,CLASSIC
20678,57.17595472222223,131.0,CLASSIC
20682,37.40968277777778,161.0,CLASSIC
20684,37.46581361111111,120.0,CLASSIC
20686,16.63182861111111,71.0,CLASSIC
20691,26.893885833333336,86.0,CLASSIC
20695,11.10496,49.0,CLASSIC
20696,36.80113305555556,146.0,CLASSIC
20699,10.184195277777778,32.0,CLASSIC
20700,33.26861555555556,120.0,CLASSIC
20706,37.69012527777778,157.0,CLASSIC
20712,61.71541222222222,239.0,CLASSIC
20714,43.89379055555556,161.0,CLASSIC
20719,22.30710388888889,68.0,CLASSIC
20720,66.29769166666667,230.0,CLASSIC
20721,70.88880416666669,222.0,CLASSIC
20722,64.49835305555555,258.0,CLASSIC
20723,47.29687527777777,172.0,CLASSIC
20727,57.39557666666667,248.0,CLASSIC
20731,82.83506833333333,159.0,CLASSIC
20732,46.24085527777777,172.0,CLASSIC
20734,24.845724444444443,87.0,CLASSIC
20735,41.25981194444445,118.0,CLASSIC
20741,34.2659825,122.0,CLASSIC
20743,65.41946416666667,226.0,CLASSIC
20744,25.320541111111112,121.0,CLASSIC
20745,8.753008888888889,41.0,CLASSIC
20749,68.39036388888888,156.0,CLASSIC
20750,84.73965527777777,220.0,CLASSIC
20753,52.49465305555556,194.0,CLASSIC
20754,15.637523611111112,57.0,CLASSIC
20755,35.843625277777775,145.0,CLASSIC
20757,59.163220555555554,222.0,CLASSIC
20759,66.36090138888889,145.0,CLASSIC
20760,47.075483055555566,165.0,CLASSIC
20762,148.72097222222223,219.0,CLASSIC
20763,55.00324638888888,208.0,CLASSIC
20767,19.576595277777777,87.0,CLASSIC
20769,57.39939444444444,187.0,CLASSIC
20770,21.759686111111108,62.0,CLASSIC
